compound_id,base_rdkit_smiles,average_logP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL108855,O=[N+]([O-])c1nccn1CCCOc1ccccc1,2.38,11.13024234,-3.878375968,11.13024234,0.237626554,0.44570439,247.254,234.15,247.0956913,94,0,0.434052919,-0.49347304,0.49347304,0.434052919,1.5,2.277777778,3,2.662511271,1038.978398,24.26506652,21.56638566,8.566385658,13.89645915,10.86503745,4.365037449,2.622981868,2.622981868,1.529895731,1.529895731,0.870257437,0.870257437,-2.37,2370293.953,3.810520719,5.809289223,3.065915804,122.253241,14.85118122,20.83681937,0,0,0,5.948339281,0,4.567099648,0,0,23.11123464,17.00814846,9.114442014,25.39267193,27.48003523,5.948339281,0,9.551078169,0,12.86978459,6.558985243,52.67220223,0,5.749511833,4.736862954,5.948339281,5.749511833,0,21.03337446,6.496859684,10.11431827,24.19278613,42.55788396,0,0,0,70.19,78.60781595,10.11431827,0,4.567099648,0,0,0,0,0,4.983978521,22.55672418,105.259313,0,12.89389927,11.13024234,0,-2.564289465,-4.748257043,-6.172211178,-7.548696972,0,0.25,18,0,6,0,0,0,1,1,2,5,0,6,6,0,0,0,2,2.2604,65.4354,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL105784,CC(=O)C=Cc1ccccc1C,2.6,11.62790281,-3.241396211,11.62790281,0.850598584,0.607601494,160.216,148.12,160.088815,62,0,0.152134537,-0.295180567,0.295180567,0.152134537,1.666666667,2.5,3.25,3.925506078,724.2354901,19.19615242,17.90824829,5.90824829,10.61880215,8.954124145,2.954124145,1.829124145,1.829124145,0.988531036,0.988531036,0.525515518,0.525515518,-1.37,61550.50186,1.924937933,3.860612094,2.347314164,89.58767876,0,0,5.783244946,0,0,0,4.794537184,0,0,0,30.22174658,30.88275896,8.224551337,8.224551337,21.24363986,11.83531669,0,0,0,13.70378423,0,41.34864956,0,0,0,0,0,0,5.783244946,4.794537184,6.851892117,34.42789777,30.22174658,0,6.052071746,0,17.07,66.88775049,4.794537184,0,0,0,0,0,0,0,0,16.44910267,88.86244457,0,11.62790281,0,-1.828526077,-1.725552721,-6.126744181,0,-6.3095244,0,0.181818182,12,0,1,0,0,0,1,0,1,1,0,1,4,0,0,0,1,2.59722,50.894,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL114965,COc1ccc(C2Cc3cc(SC)ccc3N(CCN(C)C)C(O)=C2OC(C)=O)cc1,4,13.24228425,-4.708896749,13.24228425,0.401604205,0.503172428,442.581,412.341,442.1926284,166,0,0.307414214,-0.496768213,0.496768213,0.307414214,1.451612903,2.322580645,3.032258065,2.994168434,2076.104107,48.1433817,44.93566864,15.75216522,26.88365824,22.63288224,8.541130529,5.254202685,5.866575121,3.392322273,3.800570564,2.230575261,2.485730443,-2.64,5.34713E+11,5.826932006,10.11179736,5.348060433,230.2337775,24.38235356,5.749511833,5.759164872,5.883099655,1.431199657,5.969305288,4.794537184,0,0,11.76188495,12.08483742,67.84749932,53.73137669,29.38101282,59.12906941,23.41857651,1.431199657,4.899909731,0,24.01425818,45.06715946,65.06609846,0,5.749511833,9.636772685,5.687386275,5.749511833,11.76188495,56.14527294,15.90432504,0,63.62475091,58.83467896,0,1.431199657,0,62.24,168.2155142,8.906812853,0,0,0,0,0,0,0,9.845671145,41.80778507,257.8153455,-0.401604205,10.29462805,4.470256299,-5.391858549,-12.88576887,-11.3283986,-7.688095418,-21.7782984,-3.522872479,0.375,31,1,6,0,1,1,2,0,2,7,1,7,13,0,0,0,3,4.4152,124.9828,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL111163,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,5.51,8.508656869,-4.012805495,8.508656869,0.600647808,0.709080297,306.409,284.233,306.1732133,118,0,0.223949529,-0.476794111,0.476794111,0.223949529,1.086956522,1.869565217,2.652173913,2.393342197,1623.024484,35.20422411,33.30267548,11.30267548,20.00163087,17.05267548,6.052675481,4.181490305,4.181490305,2.51865587,2.51865587,1.482059527,1.482059527,-2.42,802723163,3.970001008,6.367983755,3.674737688,167.8220067,4.736862954,7.67413027,0,5.879988336,0,0,0,9.967957042,0,0,56.8101886,28.62673087,21.45126902,31.16949574,34.89355119,10.90292493,0,9.967957042,0,32.34359172,6.558985243,65.76962436,0,5.879988336,4.736862954,0,5.879988336,0,16.52694228,11.78791537,0,61.83926757,54.64272138,0,10.90292493,0,35.01,121.4551146,0,0,0,0,0,0,0,0,9.967957042,34.89355119,182.7477303,0,7.090811587,-0.676487837,-7.665948514,-1.065765569,-9.524742836,-4.734966591,-15.83729725,0,0.3,23,0,3,0,0,0,2,1,3,3,0,3,4,0,0,0,3,4.5488,93.879,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL104074,CSc1nccnc1C,1.81,7.227592593,-2.662615741,7.227592593,0.240162037,0.552823835,140.211,132.147,140.0408193,48,0,0.116954982,-0.257176974,0.257176974,0.116954982,1.666666667,2.555555556,3.333333333,3.316562695,425.2491847,13.43072142,12.30267548,5.119172062,7.504837183,6.052675481,2.869172062,1.20303503,1.793857507,0.674402909,1.152388333,0.32860601,0.562211232,-0.57,2504.857112,1.723971473,2.823853375,1.417902002,69.96345734,0,5.025959979,0,0,0,0,4.983978521,4.983978521,0,11.76188495,0,13.03581622,20.57034176,8.435445107,10.96606845,11.76188495,0,9.967957042,0,11.8778521,6.183924101,18.03971842,0,0,0,0,0,11.76188495,16.15188114,0,6.851892117,16.65999644,17.3717504,0,0,0,25.78,31.07553463,0,0,16.78784493,0,0,0,0,0,9.967957042,10.96606845,57.06264928,0.240162037,6.895555556,-0.355555556,-0.555902778,0,0,-3.6242928,-2.662615741,0,0.333333333,9,0,2,0,0,0,0,1,1,3,0,3,3,0,0,0,1,1.50692,38.55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL104316,N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1,2.37,10.72334855,-1.071362591,10.72334855,0.047862812,0.464502135,215.172,210.132,215.0443244,78,0,0.269077331,-0.276505396,0.276505396,0.269077331,1.5,2.0625,2.5,3.619103576,690.5097478,16.31747277,12.55256456,7.552564558,9.755325275,6.130395956,3.68318236,2.226536976,2.226536976,1.242984382,1.242984382,0.610311851,0.610311851,-2.93,27906.90036,5.831413295,5.076161953,2.786838599,97.46259437,0,12.13844263,1.411842078,5.711685003,5.687386275,0,15.53313442,0,15.62519064,0,0,12.08483742,12.08483742,16.09373155,11.81818735,17.08645755,10.52378311,0,5.101407526,0,5.418816146,34.2839931,0,12.13844263,5.418816146,11.37477255,0,0,10.63499605,0,32.776544,5.483034225,29.27108236,1.411842078,0,0,115.11,46.17944343,10.11431827,0,5.418816146,0,0,12.13844263,0,0,5.101407526,17.41865941,37.49489449,0,9.651985957,30.93554118,-2.446828441,0,-0.968926524,0,0,0,0,16,1,7,0,0,0,1,0,1,6,1,7,3,0,0,0,1,1.40986,55.3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL113862,COc1ccc(-c2nnc(NC(=O)c3c(OC)cccc3OC)s2)cc1,3.56,13.45776469,-3.353922281,13.45776469,0.083021983,0.714240362,371.418,354.282,371.093977,134,0,0.264556597,-0.496767795,0.496767795,0.264556597,1.076923077,1.769230769,2.423076923,2.178260107,1512.134747,32.98024499,29.38288224,13.19937882,19.44788396,14.87875809,7.248041079,4.22530344,5.181274288,2.753686937,3.588320843,1.683688262,2.352603367,-3.13,632972956.9,6.239615222,7.834112186,3.595765228,178.0480479,14.21058886,27.81961069,1.411842078,5.13155848,5.907179729,0,10.10435054,0,0,10.19736362,17.37920459,36.25451225,5.563451492,43.04599428,42.34910502,22.37552409,0,10.19736362,0,0,26.42367073,47.86038245,0,27.81961069,19.52040221,5.13155848,17.2485355,11.33678588,37.21840072,0,0,32.29012557,42.29693095,1.411842078,10.57107519,0,82.57,107.8325887,4.794537184,0,5.309813353,11.33678588,0,0,0,0,24.40795248,23.34397898,144.3424374,0.33350869,13.45776469,6.068378073,-1.71184758,-4.919341692,-6.676765201,0,0,-9.810801074,0.166666667,26,1,7,0,0,0,2,1,3,7,1,8,9,0,0,0,3,3.4832,99.3962,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL106722,CN(C)c1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,2.43,12.73876769,-3.526420895,12.73876769,0.223856293,0.91785312,279.343,262.207,279.1371622,106,0,0.245570185,-0.377640995,0.377640995,0.245570185,1.333333333,2.142857143,2.904761905,2.676031309,1351.296044,29.44471109,27.24988908,10.24988908,17.06799644,13.96658532,5.519371729,3.771793351,3.771793351,2.453419382,2.453419382,1.592236563,1.592236563,-2.62,51752249.73,3.97343815,5.402241366,2.651007885,147.6164723,10.20972308,6.496859684,1.411842078,5.907179729,0,0,9.786941917,0,0,0,30.21209354,18.12725612,38.9904944,25.10665684,28.13851616,22.99363728,0,0,4.992404733,0,30.65823657,59.46625264,0,0,10.20972308,11.37477255,0,0,32.06737822,4.794537184,0,33.05903988,53.33175439,1.411842078,0,0,44.7,102.9084034,4.794537184,0,10.20972308,0,0,0,0,0,4.992404733,23.34397898,135.788753,0,15.99279363,-0.223856293,-5.034621179,-1.745679931,-8.27412639,0,-10.41992949,0,0.176470588,21,1,4,0,1,1,2,0,2,3,1,4,4,0,0,0,3,2.5421,86.3467,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL103636,CC(C)C(C#N)c1ccc(Cl)cc1,3.41,9.42138133,-3.749940949,9.42138133,0.641307634,0.704242372,193.677,181.581,193.0658271,68,0,0.073518525,-0.197649469,0.197649469,0.073518525,1.538461538,2.153846154,2.615384615,4.118422002,702.384367,20.1712084,18.32517807,7.081107015,10.98608665,9.162589034,3.540553507,2.050785635,2.428750108,1.206294517,1.395276754,0.659048958,0.753540076,-1,88399.02113,2.520833333,4.296875,2.468144044,100.8116056,0,0,0,0,0,0,0,0,5.261891555,0,37.38956154,23.54224659,14.61794321,18.81697178,16.44910267,11.60093989,5.261891555,0,5.893957685,19.59774192,0,34.75575964,0,6.069221313,0,0,0,11.60093989,0,0,17.22507055,41.61029609,24.16967483,5.022633314,0,0,23.79,60.24745924,5.261891555,0,0,0,6.069221313,0,0,0,0,28.05004256,91.64600519,5.619311093,0,8.780073696,-1.128101852,-7.214369961,-2.727971781,0,-7.36383527,0,0.363636364,13,0,1,0,0,0,1,0,1,1,0,2,4,0,0,0,1,3.60318,54.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL105106,Nc1ccccc1OC1OC(CO)C(O)C(O)C1O,-1.23,8.504879063,-4.148756732,8.504879063,0.413377268,0.421199389,271.269,254.133,271.1055873,106,0,0.228838875,-0.459819517,0.459819517,0.228838875,1.421052632,2.263157895,3,3.011993735,1015.086891,28.28409257,25.89670334,8.896703338,16.2589841,12.63402031,4.60659996,3.08787122,3.08787122,1.920807896,1.920807896,1.079669466,1.079669466,-1.38,20576314.01,3.836013375,5.722383717,2.799870433,133.7064336,35.62867565,31.4403425,2.823684157,11.990877,0,0,0,0,0,0,12.08483742,12.08483742,0,25.95395708,47.81098695,5.687386275,5.724798629,0,0,30.58615048,12.27870222,24.16967483,0,5.749511833,10.45657993,5.687386275,5.749511833,0,63.30516711,4.736862954,0,15.07834412,24.16967483,2.823684157,0,0,125.4,78.47142563,0,0,0,0,0,0,0,0,20.43523276,33.10055281,141.7619967,0,0,15.60738493,-1.551606775,-1.346313776,-4.397297487,-20.6112229,-3.962940707,0,0.5,19,6,7,0,1,1,1,0,1,7,5,7,8,0,1,1,2,-1.5525,65.2496,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL110932,CCCN1CCOC2c3cccc(O)c3OCC21,1.93,8.923407974,-4.308288572,8.923407974,0.780057162,0.869405761,249.31,230.158,249.1364935,98,0,0.293293927,-0.504246187,0.504246187,0.293293927,1.833333333,2.833333333,3.722222222,2.579510527,1134.241969,29.16277223,27.67195847,8.671958467,16.22101488,14.09968941,4.691441119,3.178244518,3.178244518,2.190579845,2.190579845,1.460665669,1.460665669,-1.26,20523559.65,2.91179716,4.782741287,1.854179248,133.9015454,14.5825341,12.63900327,11.49902367,0,1.431199657,0,4.899909731,0,0,0,18.93672953,18.91220329,24.39713818,24.91370472,39.25618811,0,1.431199657,4.899909731,0,25.32272751,26.11168985,23.69070761,0,11.49902367,4.736862954,0,11.49902367,0,43.5694999,4.736862954,0,49.54194055,18.12725612,0,0,0,41.93,91.52405838,0,0,0,0,0,0,0,0,5.108808191,35.57857958,163.0897919,0,-0.780057162,4.193693562,-1.240282502,-2.222078216,-7.433021245,-7.95618133,-20.15186503,0,0.571428571,18,1,4,0,2,2,1,0,1,4,1,4,4,0,1,1,3,1.9365,67.9468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL100037,Cc1ccc(C(=O)O)c(O)c1,2.99,11.2790599,-2.874359056,11.2790599,0.798148148,0.639001665,152.149,144.085,152.0473441,58,0,0.338969441,-0.507042431,0.507042431,0.338969441,1.818181818,2.727272727,3.363636364,3.788315748,523.9509352,14.95566545,13.22474487,5.224744871,8.662119688,6.428869017,2.612372436,1.741581624,1.741581624,0.982217254,0.982217254,0.532775294,0.532775294,-1.51,8958.182221,2.236155362,2.617263366,1.490370509,75.32438147,10.21761638,11.31296332,0,0,2.862399314,5.969305288,0,4.794537184,0,0,6.042418708,24.50018102,4.112275669,4.112275669,23.2367049,5.969305288,2.862399314,0,0,6.851892117,0,29.25415911,0,5.749511833,0,0,5.749511833,0,17.61812133,0,6.851892117,24.1459915,18.12725612,0,1.431199657,0,57.53,47.82486834,4.794537184,0,0,0,0,0,0,0,10.21761638,11.08695065,57.36439472,0,11.2790599,7.611254015,-1.602517952,-2.240077003,-2.621087963,0,-2.874359056,0,0.125,11,2,3,0,0,0,1,0,1,3,2,3,3,0,0,0,1,1.39882,39.8031,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL100172,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.76,9.325855064,-4.844483418,9.325855064,0.128573791,0.826193972,327.497,302.297,327.1769188,122,0,0.064518203,-0.338002664,0.338002664,0.064518203,1.086956522,1.695652174,2.260869565,2.784305333,1526.005396,37.86736082,36.24988908,12.06638566,21.12269134,18.42070947,6.737206051,4.035968144,5.05658887,2.579372771,3.578443538,1.71393725,2.600170965,-1.49,2225273519,3.84511366,6.952345453,3.547017321,178.5641345,14.69972919,0,0,0,0,0,0,0,0,0,35.93155978,52.07298243,49.36395713,25.08235811,34.2689639,23.1366575,0,9.799819462,0,15.80885942,45.7969367,48.33934966,0,0,4.899909731,11.37477255,0,11.76188495,56.7147389,0,0,34.2689639,58.13031661,0,0,0,9.72,126.2198281,4.112275669,0,16.66179468,0,0,0,0,0,0,30.15668824,206.6533753,0.270888868,-3.678854692,0,-2.182765495,0,-13.2723309,0,-26.20697977,0,0.368421053,23,0,3,0,1,1,2,0,2,4,0,4,9,0,0,0,3,3.7811,100.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL111642,CCn1cc(C(=O)NC(C)C(=O)OC)c(=O)c2ccc(C)nc21,2.47,13.41414738,-4.256011459,13.41414738,0.313247591,0.850200141,317.345,298.193,317.1375561,122,0,0.327572249,-0.467493347,0.467493347,0.327572249,1.652173913,2.52173913,3.217391304,3.167237875,1503.083101,33.34241679,29.97463395,10.97463395,18.44111735,15.03308191,5.58586831,3.827240446,3.827240446,2.461812321,2.461812321,1.505270562,1.505270562,-2.7,138912649.8,4.655866978,6.597369576,3.228262048,159.5823419,14.61377595,17.22852118,1.411842078,5.428790392,5.907179729,5.969305288,9.589074368,9.778515705,0,0,0,32.64051377,33.44202701,22.01948657,40.41143341,22.90988645,0,14.86089152,0,33.0704285,7.037952459,39.73843969,0,0,10.73860375,0,0,0,34.48340811,16.02825982,6.851892117,54.42935492,23.05226981,1.411842078,11.03340144,0,90.29,103.2719833,14.38361155,0,4.567099648,0,0,0,0,0,9.720841475,26.08549609,148.8763418,0,42.66994433,-2.386340992,-6.240086555,-4.892255039,-6.876746454,-1.783261094,-15.00778589,-3.693143474,0.375,23,1,7,0,0,0,0,2,2,6,1,7,8,0,0,0,2,1.01612,85.3582,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CHEMBL106134,Cc1cccc(C)c1NC(=O)CN(C)C,0.94,12.850976,-4.041379086,12.850976,0.691064815,0.817595628,206.289,188.145,206.1419132,82,0,0.238046312,-0.324484897,0.324484897,0.238046312,1.6,2.266666667,2.8,4.053727707,867.7990862,26.69615242,25.30267548,7.302675481,14.28546882,12.51937173,3.572158134,2.337776357,2.337776357,1.269402388,1.269402388,0.733643891,0.733643891,-1.35,1745845.255,2.180551126,4.936108575,3.364725419,116.4397994,10.20972308,0,1.411842078,5.907179729,0,0,4.794537184,0,0,0,18.12725612,38.78234102,22.13648895,13.35065247,29.50927472,11.594566,0,4.899909731,0,13.70378423,25.75832684,29.25415911,0,0,5.309813353,5.687386275,0,0,31.25560295,4.794537184,13.70378423,34.42979844,18.12725612,1.411842078,0,0,32.34,85.21074591,4.794537184,0,0,0,0,0,0,0,0,24.71473753,136.2254505,0,12.02058721,-0.691064815,-4.183246882,-2.317332766,-3.666028702,0,-18.47169786,0,0.416666667,15,1,3,0,0,0,1,0,1,2,1,3,7,0,0,0,1,1.80354,63.0997,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL100967,CC(=O)OCC(COC(C)=O)OC(C)=O,0.25,11.5976755,-4.409421296,11.5976755,2.359254102,0.478698161,218.205,204.093,218.0790382,86,0,0.302652557,-0.461782581,0.461782581,0.302652557,1.133333333,1.6,2,6.363403136,617.9595165,23.85337115,20.94948974,6.949489743,12.38348125,10.08711731,3.087117307,1.701806944,1.701806944,0.66761266,0.66761266,0.340593109,0.340593109,-1.59,234406.1895,2.96098044,6.803584654,8.732320709,107.1535769,14.21058886,13.11797049,6.080018027,0,0,17.90791586,14.38361155,0,0,0,0,0,32.89250336,6.853792781,47.7848202,17.90791586,0,0,0,26.63569438,13.11797049,0,0,0,0,0,0,0,37.10590438,28.59420041,0,39.74629614,0,0,0,0,78.9,57.66158073,14.38361155,0,0,0,0,0,0,0,14.21058886,19.19061979,110.6951099,0,34.47393487,0,0,-7.153586624,0,-4.409421296,-19.60603686,0,0.666666667,15,0,6,0,0,0,0,0,0,6,0,6,8,0,0,0,0,0.0443,48.82,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
