compound_id,base_rdkit_smiles,average_logP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL101028,COc1ccc(N)cc1,0.95,7.487824074074075,-2.90911399281935,7.487824074074075,0.06957813681027991,0.5706913849970715,123.15499999999994,114.08299999999998,123.068413908,48,0,0.15621577768718184,-0.4967658936287138,0.4967658936287138,0.15621577768718184,1.6666666666666667,2.4444444444444446,3.0,3.487629693243213,439.9595596805048,14.248558665513928,13.355461885963821,4.3554618859638214,8.059236629528227,6.526282279213759,2.1318550882138423,1.2797930155978765,1.2797930155978765,0.6909275441069211,0.6909275441069211,0.3454637720534605,0.3454637720534605,-1.1800000000000002,4704.744522306508,1.2856522655069205,2.3955617406597787,1.3533930115039927,67.01062892640017,10.456579929526322,5.749511833283905,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16967483065318,5.687386274683562,16.633262352074127,17.15585700364799,5.687386274683562,0.0,0.0,0.0,0.0,12.75766943460886,24.16967483065318,0.0,5.749511833283905,10.456579929526322,5.687386274683562,5.749511833283905,0.0,7.037952458882589,0.0,0.0,9.59530989319154,24.16967483065318,2.8236841566564013,0.0,0.0,35.25,42.64452539750324,0.0,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,4.736862953800049,12.418994049847942,68.93957931783825,0.0,0.0,0.0,-0.6502338435374149,-0.7262962962962958,-2.9039351851851842,0.0,0.0,-2.90911399281935,0.14285714285714285,9,2,2,0,0,0,1,0,1,2,1,2,3,0,0,0,1,1.2773999999999999,37.4064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL110692,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,-0.02,17.19088411753591,-4.5911343512254446,17.19088411753591,0.44191302910052954,0.6918289177745705,392.4059999999997,370.23000000000013,392.16599700400064,150,0,0.34072458046417753,-0.47749701459307237,0.47749701459307237,0.34072458046417753,1.5,2.2142857142857144,2.7857142857142856,2.4442607612311087,1826.1224885378924,39.29001054984131,35.269528199409876,13.269528199409876,22.09419956480815,18.002687165418568,7.252798088454833,5.45422087205619,5.45422087205619,3.7537225576639885,3.7537225576639885,2.576296200093044,2.576296200093044,-2.6799999999999997,9204705382.357336,5.914384808450085,6.439332642096335,2.808179438627757,190.44857242317585,25.605347898763696,12.662679844708759,14.458125838748192,5.428790391900541,1.4311996572326342,5.969305287951849,4.794537184071822,13.575367279421462,0.0,0.0,0.0,26.449634037250117,53.66939465853826,24.814862543785935,47.59335571657726,28.247002769400027,1.4311996572326342,9.87691300107973,0.0,44.50331144229905,23.61334607520864,33.594115960575905,0.0,0.0,21.358230451765667,20.155602644716765,0.0,0.0,40.674717432181595,0.0,11.63444168209179,67.49916919243257,10.967432394886583,4.235526234984602,12.33412458931369,0.0,100.59,135.04015206449156,9.589074368143644,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,30.340379903281192,211.52503006577842,0.0,24.957485785792166,0.7687998192802421,-11.096632502097872,-7.428788366382161,-12.653892455181238,-8.892435438656133,-17.762900241866802,0.0,0.47368421052631576,28,4,7,1,1,2,1,1,2,7,3,9,6,1,1,2,4,2.0816,102.03940000000004,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL103277,CS(=O)(=O)Nc1ccccc1,0.95,11.604411375661375,-5.188749999999997,11.604411375661375,0.5553703703703707,0.7227573482215122,171.2210000000001,162.149,171.035399528,60,0,0.2293188490722087,-0.2837886624276953,0.2837886624276953,0.2293188490722087,1.5454545454545454,2.1818181818181817,2.727272727272727,3.6601884043868624,624.2355135505163,16.04145188432738,14.171958466891548,5.988455047819273,8.836110083065904,6.890852057650258,3.8837017909509397,1.539960230495664,2.672667095987035,0.698269637501274,1.1212021147538431,0.40922439160501545,0.7408697759400568,-1.03,11170.787184324934,2.2291812558685877,2.9195523949725586,3.0413730860149544,78.80977444366532,0.0,0.0,1.4118420783282006,10.023291153407584,0.0,0.0,4.715119613734132,8.417796984328938,0.0,0.0,18.127256122989884,12.08483741532659,9.799661943194222,13.037716881967558,20.795707512018897,15.710677428091145,0.0,0.0,0.0,0.0,10.89904371485059,30.212093538316473,0.0,0.0,4.715119613734132,5.687386274683562,0.0,0.0,14.601721085445396,10.023291153407584,0.0,10.96606844936176,30.212093538316473,1.4118420783282006,0.0,0.0,46.17,56.82181468125821,8.417796984328938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.377910527689961,87.42146364795919,0.0,0.0,0.0,-1.0350694444444442,0.0,-4.445309901738471,-3.5856676351096004,0.0,-5.188749999999997,0.14285714285714285,11,1,3,0,0,0,1,0,1,2,1,4,3,0,0,0,1,1.0581,44.908500000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHEMBL101752,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.7,11.668808750590788,-4.047296863189723,11.668808750590788,0.5362411581240494,0.7110607782360152,304.2169999999997,285.06500000000005,303.07928420800056,106,0,0.3028514950889796,-0.4812302517004031,0.4812302517004031,0.3028514950889796,1.3157894736842106,1.9473684210526316,2.473684210526316,4.265784018814886,1041.3827330775305,30.825908934703556,28.019639122446137,10.531497014483048,16.490140289311125,13.865281447186891,5.212962102741482,2.6340635071948055,3.0120279802040333,1.4955944924637654,1.6646253434094684,0.849255808687056,1.018286659632759,-0.9299999999999999,17996148.754261572,3.831598748465363,9.050250670878938,6.168099314738836,150.45417177219196,10.00871792195769,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,4.794537184071822,0.0,0.0,23.20187978046503,12.08483741532659,30.394138709682345,50.42582955309449,10.96606844936176,34.576999386242996,34.858571343100444,1.4311996572326342,0.0,0.0,19.118774703988137,29.557842546229782,29.733126322350174,0.0,0.0,4.899909730850478,5.687386274683562,0.0,23.20187978046503,35.73604629443837,11.167462085401201,0.0,42.982955305419736,24.16967483065318,0.0,1.4311996572326342,0.0,40.54,90.0664351352035,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,49.30673344876166,149.1219386677372,10.850125591116727,11.132567592466739,3.4050437167383416,-3.0375141198454694,-9.424669167769474,-6.239498561770384,-11.909797807542148,-7.759307022242631,0.0,0.5,19,1,3,0,0,0,1,0,1,3,1,5,9,0,0,0,1,3.377900000000002,80.66880000000005,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL103541,CC(C)c1cccc(OCC(=O)O)c1,2.59,11.279595576656588,-3.628739331380701,11.279595576656588,1.1260747354497351,0.7993224196074823,194.2300000000001,180.11799999999997,194.094294308,76,0,0.3412221205867473,-0.4819084354408832,0.4819084354408832,0.3412221205867473,1.9285714285714286,2.7857142857142856,3.5,3.9543583552418973,766.4531525258421,22.45566544670048,20.72474487139159,6.724744871391589,12.341258367845304,10.22474487139159,3.3164965809277263,2.070705769029128,2.070705769029128,1.0884885148732477,1.0884885148732477,0.5952752937446069,0.5952752937446069,-1.5100000000000002,324260.0491933139,2.3498415522086376,4.6497509709653695,3.0883626680736627,103.08167203370324,9.84567114490726,5.749511833283905,6.558985242916289,0.0,1.4311996572326342,5.969305287951849,0.0,4.794537184071822,0.0,0.0,25.78862164991795,23.542246592386665,9.59530989319154,8.224551337021321,32.460069559191936,5.969305287951849,1.4311996572326342,0.0,0.0,19.597741919954437,6.558985242916289,29.733126322350174,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,17.63709872197535,4.794537184071822,0.0,42.98105464186432,24.16967483065318,0.0,1.4311996572326342,0.0,46.53,67.60867060645666,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,19.251060887445494,109.61858203157806,0.0,11.279595576656588,3.414618173658352,-1.3207955404383973,-6.770420997102545,-4.830425931174938,0.0,-10.724486646510456,0.0,0.36363636363636365,14,1,3,0,0,0,1,0,1,3,1,3,6,0,0,0,1,2.2733999999999996,53.66180000000003,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL102466,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,2.83,11.13069066515495,-1.1766383219954644,11.13069066515495,0.6524074074074069,0.5722102808006498,218.16800000000003,212.11999999999998,218.032756672,80,0,0.2835646533743044,-0.2583056647003022,0.2835646533743044,0.2583056647003022,1.0625,1.75,2.375,3.30224311521296,869.086289623031,16.928203230275514,13.52742035285537,7.527420352855368,10.10683602522959,6.92751033884018,3.9275103388401797,2.711433165670055,2.711433165670055,1.7696568688575849,1.7696568688575849,1.136373680325051,1.136373680325051,-2.4999999999999996,48501.58824465653,5.019333729922665,3.5762574364521362,1.5609418282548477,97.84884209723863,0.0,0.0,0.0,0.0,11.374772549367124,0.0,20.228636537531145,0.0,0.0,0.0,18.127256122989884,11.428642922128091,6.042418707663295,29.49981635678475,18.07117343465666,22.147220978296716,0.0,0.0,0.0,0.0,0.0,56.48314878351091,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.846622097635342,0.0,20.228636537531145,8.224551337021321,36.25451224597977,0.0,10.772448428929591,0.0,86.28,68.24835532191182,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224551337021321,45.69871677374653,0.0,19.809121157722345,20.754718757873523,-2.297286470143612,0.0,-5.298603552532122,0.0,0.0,0.0,0.0,16,0,6,0,0,0,2,0,2,4,0,6,2,0,0,0,2,2.6562,57.25680000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL103960,CCCCCOC(=O)NC,1.96,11.44775852702192,-4.080216836734697,11.44775852702192,0.8106324404761907,0.6091122071879169,145.20200000000014,130.082,145.11027872,60,0,0.4063621616957447,-0.4495717326416355,0.4495717326416355,0.4063621616957447,1.9,2.8,3.5,5.8660892755123335,504.9897113044283,20.8618073195658,19.763710176427686,4.763710176427685,10.538510687364536,9.506799626695711,2.0595860311957526,0.9568350632753098,0.9568350632753098,0.405659378658924,0.405659378658924,0.14875791610008007,0.14875791610008007,-0.73,41216.95853179356,1.1708411744641527,6.390918984280531,5.407551581843191,82.88644736212339,10.046676307088426,0.0,1.4118420783282006,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,19.597741919954437,6.372924901329379,23.42492957432488,9.300502355256729,30.133862002583143,6.093240070938415,0.0,5.309813353288376,0.0,25.970666821283817,13.534812143198534,0.0,0.0,0.0,5.309813353288376,4.794537184071822,0.0,0.0,19.62805221413695,4.736862953800049,0.0,45.16128660766692,0.0,1.4118420783282006,0.0,0.0,38.33,50.90853238870914,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.602461864711277,111.39944562547241,0.0,11.44775852702192,-0.8106324404761907,0.0,0.0,0.0,-14.251858938019659,-11.118046107331823,0.0,0.8571428571428571,10,1,3,0,0,0,0,0,0,2,1,3,6,0,0,0,0,1.5326,39.9327,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL101568,ClCCCCl,2.0,6.881944444444445,-2.927469135802469,6.881944444444445,2.8211805555555554,0.4790954302917468,112.98699999999997,106.939,111.98465555199999,32,0,0.04356271062954153,-0.12667174288054692,0.12667174288054692,0.04356271062954153,1.4,1.8,1.8,4.748408577925169,126.88683534178924,9.5,8.255928946018454,3.767786838055363,4.5,3.8779644730092273,1.6338934190276815,0.3139822365046136,0.6919467095138409,0.0944911182523068,0.2834733547569204,0.017857142857142853,0.16071428571428573,0.58,88.55198210197693,1.0456680043310307,4.58,4.58,50.50549071139301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,6.372924901329379,19.888764783768735,0.0,8.224551337021321,23.20187978046503,0.0,0.0,0.0,6.372924901329379,11.664213446747418,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,11.664213446747418,0.0,0.0,14.597476238350698,0.0,0.0,0.0,0.0,0.0,18.037138348076798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42643111748635,40.65533950617284,9.886712962962962,0.0,0.0,0.0,-5.642361111111111,0.0,-2.927469135802469,0.0,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.8540999999999999,26.05699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL108485,CSc1cccc(-c2nc(N)nc(=N)[nH]2)c1,2.16,8.208366402116402,-2.6314958506550767,8.208366402116402,0.03772085222978072,0.6807574872146802,233.3000000000001,222.212,233.07351635199998,82,0,0.2248045793407168,-0.36762958488738573,0.36762958488738573,0.2248045793407168,1.75,2.75,3.5625,2.9352212943286458,954.2647323272868,20.679280085832076,18.644316267963653,8.460812848891381,12.384935132223715,9.23595705446353,4.763599253391422,2.565203212222846,3.17757564791864,1.5395343418569007,1.9477826323207637,0.9550698267199196,1.2102250082598338,-1.8199999999999998,456908.94456986396,3.593914715132528,4.3587110080331275,2.2212201827741302,112.34763713523918,10.696720245955525,5.824404497999927,5.6473683133128025,11.56652273559573,0.0,0.0,5.402308355073566,0.0,9.967957041894417,11.761884949391115,12.08483741532659,18.26876151644305,14.571210635725429,5.483034224680881,15.242678206504344,17.71022423037761,5.402308355073566,14.94496031212367,0.0,4.895483475517775,11.903641076842732,29.787858285262416,0.0,11.387855989696924,11.337900430335509,5.948339280986494,0.0,11.761884949391115,21.12888441324013,0.0,5.402308355073566,9.59530989319154,29.065158306170954,5.6473683133128025,11.387855989696924,0.0,91.44,58.20346113258007,0.0,0.0,17.48160192511739,4.977003270229252,0.0,0.0,0.0,0.0,15.370265396967984,15.242678206504344,83.33694125566892,0.17481190161249627,7.18186752015621,2.959922603300579,-1.1368365378558822,-1.170188059019904,-2.6316894998740232,-2.6314958506550767,0.0,0.0,0.1,16,4,5,0,0,0,1,1,2,5,3,6,4,0,0,0,2,1.2552699999999999,63.866800000000005,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL112008,O=[N+]([O-])c1c(Cl)c(Cl)cc2nc(O)c(O)nc12,0.21,11.030853095867977,-0.8476006235827658,11.030853095867977,0.2970833333333329,0.6102143759311588,276.03499999999997,273.011,274.9500609360001,88,0,0.31666663707092124,-0.48943257068155954,0.48943257068155954,0.31666663707092124,1.411764705882353,2.0588235294117645,2.6470588235294117,3.0094201226674735,730.1598068531094,15.024579547452825,10.730562894373781,9.24242078641069,9.41712131777107,5.335891704820822,4.775324069911551,2.8898065779111577,3.6457355239296128,1.8695896665420402,2.617783850738402,1.1902354227267316,1.5749973533748576,-1.8599999999999999,26689.54638071614,8.26305849545067,3.86286555670109,1.7879680312878259,107.78859131053828,10.217616382214425,10.539334031357587,5.516700717616262,0.0,14.62237598733601,5.687386274683562,10.114318268765572,4.9839785209472085,4.9839785209472085,0.0,23.20187978046503,6.042418707663295,0.0,11.316702918729217,16.511685987202316,39.922667490381116,2.8623993144652684,9.967957041894417,0.0,0.0,0.0,26.20200360391152,0.0,11.759976672870742,0.0,5.687386274683562,11.759976672870742,23.20187978046503,27.971283787391783,0.0,10.114318268765572,1.3707585561702202,6.042418707663295,10.045266627482652,11.033401435232523,0.0,109.38000000000001,38.952426735392855,10.114318268765572,0.0,10.539334031357587,0.0,0.0,0.0,0.0,0.0,20.185573424108842,27.435037651100522,21.216753082920413,11.451711580722822,17.466524077223482,18.31105686255984,-1.3642617787855869,-1.1091887125220454,-0.4170395565633658,0.0,0.0,0.0,0.0,17,2,7,0,0,0,1,1,2,6,2,9,3,0,0,0,2,2.2560000000000002,59.542000000000016,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL115515,O=C(O)CCCCON=C(c1ccccc1)c1ccncn1,2.27,11.612263212210001,-4.122296377656003,11.612263212210001,0.8670981072602888,0.4596840492068528,299.32999999999964,282.19399999999996,299.12699140400053,114,0,0.3028418305161453,-0.4812303771849416,0.4812303771849416,0.3028418305161453,1.3636363636363635,2.227272727272727,3.0454545454545454,2.86335004410948,1318.1780531048134,30.463737136208252,27.566385657891466,10.566385657891464,17.578310805197777,13.82122890074461,5.412980610280746,3.204717529141213,3.204717529141213,1.8637825896964573,1.8637825896964573,1.0957690290595672,1.0957690290595672,-2.7599999999999993,76984470.49726911,4.615676801332779,8.509825522841265,4.972167352537724,152.0072768018984,9.946396774843846,19.944800515823434,0.0,0.0,1.4311996572326342,5.969305287951849,4.794537184071822,9.967957041894417,0.0,0.0,35.36780626506702,18.788268510322055,26.333822940862454,18.030755000380438,36.673070857639196,11.680990290722551,1.4311996572326342,9.967957041894417,5.15571272675054,19.118774703988137,6.558985242916289,59.98815865730621,0.0,0.0,0.0,0.0,0.0,0.0,33.31674076664047,9.632125767808455,0.0,52.30829108925716,53.8864918975113,0.0,1.4311996572326342,0.0,84.67,97.3469088949332,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.070066543488803,23.363336555956153,132.09472114722243,0.0,22.986624117187546,6.646393190892718,-2.846559869853971,-2.207148822775072,-5.662655171427129,-13.991088073861814,-4.020286517384734,0.0,0.25,22,1,6,0,0,0,1,1,2,6,1,6,8,0,0,0,2,2.5005000000000006,81.55180000000004,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL107191,C=CCN(CC=C)C(O)=C(Cl)Cl,1.84,7.760887345679013,-3.31002314814815,7.760887345679013,0.19527777777777766,0.5542175658823465,208.08800000000008,196.99999999999997,207.021769332,68,0,0.2948439721345667,-0.49296479119440795,0.49296479119440795,0.2948439721345667,1.6666666666666667,2.25,2.5833333333333335,6.685550136322465,510.22974190759146,18.748558665513926,16.611390831982273,7.1232487240191835,10.222191096880005,7.911157301954958,3.2588379575095496,1.374580366716615,2.3239734111544137,0.7001677888713833,1.0235019897791786,0.3258149199628471,0.49484577090855053,-0.6000000000000001,32463.2736983276,2.692427286225872,5.976482830385016,3.6938293606593904,97.9269823681889,10.00871792195769,0.0,4.491468174157927,5.883099654642741,1.4311996572326342,0.0,0.0,0.0,0.0,13.062077924003734,35.306023272536166,0.0,12.99371936863189,13.7075855617022,18.81639375280941,23.20187978046503,1.4311996572326342,4.899909730850478,0.0,0.0,12.99371936863189,35.54078924487554,0.0,0.0,0.0,0.0,0.0,23.20187978046503,23.00243729058958,0.0,0.0,13.7075855617022,35.54078924487554,0.0,1.4311996572326342,0.0,23.47,48.53450861350743,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,38.34066499939987,79.78412100025196,10.804545855379185,-0.19527777777777766,3.9613010204081633,0.0,-1.1663580246913574,-2.704037855883093,0.0,-9.262071995464854,0.0,0.25,12,1,2,0,0,0,0,0,0,2,1,4,6,0,0,0,0,2.8226000000000004,53.32780000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL103372,CC1(C)NC(=N)N=C(N)N1c1ccc(F)cc1,0.37,14.047292732303106,-3.7591398573318235,14.047292732303106,0.03287037037037077,0.6845608695186962,235.2660000000001,221.15399999999997,235.12332366799998,90,0,0.21969603407259167,-0.36905269749256114,0.36905269749256114,0.21969603407259167,1.7058823529411764,2.4705882352941178,3.0588235294117645,3.222942825608995,910.4362590303338,24.265066523458984,22.114032450509015,8.114032450509017,13.961337408618105,10.990297798254257,4.201443416254424,2.9938196241294985,2.9938196241294985,1.7903115115022443,1.7903115115022443,1.1681394945136108,1.1681394945136108,-2.11,1985207.6961248391,3.2154914501381837,3.7252745652586934,2.0579278208235015,118.5478915081288,11.029530329014648,11.480080876415807,5.6473683133128025,11.91910913748767,0.0,0.0,10.302218085924043,4.39041504767482,4.992404732635669,0.0,0.0,37.87345906524454,13.91193761170488,5.483034224680881,23.745368922689817,17.60649541217123,5.402308355073566,5.309813353288376,10.712121708361941,19.36664426996127,4.899909730850478,29.986895671699074,0.0,0.0,15.929440059865126,10.077801322358383,0.0,0.0,17.581969172857583,0.0,11.21952919611946,27.411369796293556,29.16207956328885,5.6473683133128025,0.0,0.0,77.5,72.67975232955786,4.39041504767482,0.0,10.209723084138854,0.0,0.0,0.0,0.0,0.0,10.394713087709235,19.354953875015003,123.01517959498614,0.0,3.4035874905517756,2.4723120328378263,-5.215132275132277,-3.9982565927605602,-5.076077202485932,0.0,-7.518279714663647,0.0,0.2727272727272727,17,4,5,0,1,1,1,0,1,3,3,6,3,0,0,0,2,1.22087,65.44280000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
